student_id,roll_number,cohort,academic_year,semester,checkpoint_week,department,batch,section,snapshot_type,current_gpa,current_cgpa,previous_gpa,previous_cgpa,gpa_change,internal_marks_average,midterm_marks_average,quiz_average,assignment_average,practical_marks_average,assessment_trend,assignment_completion_rate,current_attendance_percentage,attendance_last_30_days,attendance_trend,consecutive_absence_days,total_absent_days,recent_absence_rate,projected_final_attendance,current_backlog_count,previous_backlog_count,total_historical_backlogs,new_backlogs_last_semester,repeated_backlog_subject_count,backlog_growth_rate,assessment_participation_rate,recent_engagement_score,engagement_trend,fee_status,fee_arrears_amount,payment_delay_days,installment_pending,prolonged_absence_flag,prolonged_absence_days,academic_decline_flag,repeated_backlog_flag,engagement_decline_flag
S0182,24200182,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,8.42,8.49,8.88,8.9,-0.46,70.4,69.4,67.4,85.6,69.1,declining,0.47,78.0,71.3,declining,0,15,0.29,73.7,0,0,2,0,0,0.0,0.57,0.53,declining,pending,2598,0,True,False,0,True,False,False
S0182,24200182,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.97,8.1,8.03,8.42,-0.06,66.7,72.7,67.2,67.2,69.8,stable,0.6,66.9,67.9,improving,0,18,0.32,67.0,0,0,1,0,0,0.0,0.62,0.57,declining,paid,0,0,False,False,0,False,False,False
S0182,24200182,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,7.55,7.92,8.23,8.01,-0.68,64.7,49.1,69.2,72.9,61.6,declining,0.52,68.1,68.8,stable,1,17,0.31,65.8,0,0,1,0,0,0.0,0.47,0.48,declining,paid,0,0,False,False,0,True,False,False
S0182,24200182,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,8.16,8.05,8.03,7.78,0.13,74.5,70.5,72.0,75.2,80.8,stable,0.65,68.4,68.9,stable,3,17,0.31,67.2,0,0,0,0,0,0.0,0.58,0.58,declining,paid,0,0,False,False,0,False,False,False
S0182,24200182,2024,2026-27,5,6,DEPT_ECE,2024,A,current,7.75,8.02,8.22,8.24,-0.46,56.2,65.1,59.8,62.4,61.5,declining,0.61,71.4,68.7,declining,2,16,0.31,67.2,0,0,2,1,0,0.0,0.58,0.57,declining,paid,0,0,False,False,0,True,False,False
S0183,24200183,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,7.45,7.51,7.35,7.34,0.1,61.5,60.0,69.6,64.8,76.1,stable,0.46,77.8,77.4,stable,2,14,0.23,77.9,0,0,1,0,0,0.0,0.5,0.49,declining,paid,0,0,False,False,0,False,False,False
S0183,24200183,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.66,7.81,8.09,8.16,-0.44,55.9,49.0,60.2,66.4,54.3,declining,0.63,76.3,74.5,declining,3,18,0.26,73.3,0,0,0,1,0,0.0,0.6,0.59,declining,paid,0,0,False,False,0,True,False,False
S0183,24200183,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,8.55,8.85,9.47,9.68,-0.92,62.4,62.7,65.1,63.9,65.8,declining,0.48,68.0,69.1,improving,1,20,0.31,65.5,0,0,0,0,0,0.0,0.52,0.53,declining,paid,0,0,False,False,0,True,False,False
S0183,24200183,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,8.06,8.27,8.06,7.9,0.0,63.3,63.3,74.7,66.5,56.8,stable,0.5,74.0,66.9,declining,1,17,0.33,73.2,0,0,1,0,0,0.0,0.55,0.56,declining,overdue,34419,22,True,False,0,False,False,False
S0183,24200183,2024,2026-27,5,6,DEPT_ECE,2024,A,current,7.43,7.49,7.55,7.26,-0.12,60.8,67.0,48.2,65.1,58.5,stable,0.46,74.2,72.2,declining,0,18,0.28,72.7,0,0,1,0,0,0.0,0.54,0.49,declining,paid,0,0,False,False,0,False,False,False
S0184,24200184,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,6.96,6.72,6.97,6.74,-0.01,44.0,50.8,41.0,46.8,45.5,stable,0.45,70.1,67.5,declining,2,15,0.33,68.4,0,0,0,0,0,0.0,0.38,0.41,declining,paid,0,0,False,False,0,True,False,True
S0184,24200184,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,6.93,7.46,7.67,7.69,-0.74,59.6,62.0,56.2,68.4,55.9,declining,0.29,68.7,63.8,declining,0,17,0.36,66.3,0,0,0,1,0,0.0,0.33,0.41,declining,paid,0,0,False,False,0,True,False,True
S0184,24200184,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,6.88,6.92,7.01,7.15,-0.14,55.3,48.9,55.3,54.8,66.1,stable,0.45,66.9,64.8,declining,3,19,0.35,66.6,0,0,1,0,0,0.0,0.44,0.39,declining,paid,0,0,False,False,0,False,False,True
S0184,24200184,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,6.83,7.07,7.31,7.31,-0.48,52.8,51.0,44.6,59.2,53.4,declining,0.42,69.8,67.7,declining,1,18,0.32,70.1,1,0,3,0,0,1.0,0.41,0.39,declining,paid,0,0,False,False,0,True,False,True
S0184,24200184,2024,2026-27,5,6,DEPT_ECE,2024,A,current,6.5,6.96,7.19,7.2,-0.7,47.2,52.2,49.1,47.6,48.2,declining,0.44,70.5,66.3,declining,2,16,0.34,69.0,0,1,3,0,0,-0.5,0.37,0.43,declining,paid,0,0,False,False,0,True,False,True
S0185,24200185,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,5.67,5.72,5.75,5.82,-0.08,50.3,50.1,62.6,68.3,49.4,stable,0.53,55.7,51.9,declining,10,27,0.48,53.3,0,0,2,0,0,0.0,0.62,0.56,declining,paid,0,0,False,True,10,False,False,False
S0185,24200185,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,5.82,5.68,5.91,5.53,-0.08,37.3,31.9,37.6,41.8,44.7,stable,0.5,56.9,49.4,declining,8,27,0.51,56.8,1,0,2,1,0,1.0,0.5,0.53,declining,paid,0,0,False,True,8,True,False,False
S0185,24200185,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,5.34,5.8,6.1,6.26,-0.75,44.0,48.8,45.5,53.8,49.3,declining,0.59,60.5,58.7,declining,6,25,0.41,57.5,1,1,1,0,1,0.0,0.53,0.61,declining,paid,0,0,False,False,0,True,True,False
S0185,24200185,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,5.56,5.6,5.61,5.86,-0.04,39.2,38.5,35.9,40.8,41.4,stable,0.54,54.2,56.4,improving,11,29,0.44,53.7,1,1,1,1,1,0.0,0.57,0.55,declining,paid,0,0,False,True,11,True,True,False
S0185,24200185,2024,2026-27,5,6,DEPT_ECE,2024,A,current,6.07,6.51,6.73,6.73,-0.66,47.7,46.3,43.4,52.5,48.6,declining,0.7,60.2,57.4,declining,7,21,0.43,58.8,1,1,1,0,1,0.0,0.54,0.59,declining,paid,0,0,False,True,7,True,True,False
S0186,24200186,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,8.82,8.48,8.31,8.34,0.51,75.1,73.5,69.1,80.2,80.4,improving,0.74,69.9,64.4,declining,1,19,0.36,67.9,0,0,1,0,0,0.0,0.79,0.75,stable,pending,1147,0,True,False,0,False,False,False
S0186,24200186,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,9.02,9.24,9.7,9.46,-0.68,77.2,81.1,74.7,85.8,81.2,declining,0.66,68.1,64.9,declining,1,18,0.35,66.8,0,0,0,0,0,0.0,0.69,0.7,stable,paid,0,0,False,False,0,True,False,False
S0186,24200186,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,8.85,9.18,9.07,8.77,-0.22,70.4,73.2,74.1,80.6,71.7,stable,0.67,76.3,71.8,declining,0,9,0.28,74.1,0,0,1,0,0,0.0,0.62,0.69,stable,paid,0,0,False,False,0,False,False,False
S0186,24200186,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,8.86,8.81,8.69,8.77,0.17,74.0,80.3,72.8,85.3,68.7,stable,0.75,74.6,71.7,declining,2,17,0.28,74.3,0,0,1,0,0,0.0,0.7,0.75,stable,paid,0,0,False,False,0,False,False,False
S0186,24200186,2024,2026-27,5,6,DEPT_ECE,2024,A,current,8.83,9.09,9.54,9.59,-0.71,72.5,73.9,70.6,79.7,76.1,declining,0.83,72.7,72.7,stable,2,17,0.27,69.6,0,0,0,0,0,0.0,0.78,0.83,stable,paid,0,0,False,False,0,True,False,False
S0187,24200187,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,8.0,8.13,8.33,8.53,-0.32,67.0,65.5,82.7,73.2,61.6,declining,0.6,54.7,55.1,stable,5,25,0.45,53.3,0,0,2,0,0,0.0,0.56,0.62,stable,paid,0,0,False,True,5,True,False,False
S0187,24200187,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.96,8.23,8.39,8.43,-0.43,69.9,74.7,71.8,75.8,83.0,declining,0.64,56.3,52.1,declining,10,26,0.48,58.2,0,0,2,0,0,0.0,0.72,0.71,stable,overdue,20769,68,True,True,10,True,False,False
S0187,24200187,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,7.91,7.94,8.26,8.24,-0.35,58.7,56.4,62.3,57.1,61.9,declining,0.71,56.6,59.3,improving,8,26,0.41,57.7,0,0,2,0,0,0.0,0.64,0.66,stable,paid,0,0,False,False,0,True,False,False
S0187,24200187,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,7.96,8.1,8.23,8.35,-0.27,67.2,70.2,65.3,67.5,70.9,declining,0.65,54.1,53.3,stable,9,25,0.47,56.5,1,0,3,0,0,1.0,0.69,0.68,stable,paid,0,0,False,True,9,True,False,False
S0187,24200187,2024,2026-27,5,6,DEPT_ECE,2024,A,current,7.9,8.09,8.29,7.9,-0.38,60.4,61.1,59.5,56.7,73.9,declining,0.61,53.0,52.5,stable,8,24,0.47,53.5,1,1,1,0,1,0.0,0.62,0.63,stable,paid,0,0,False,True,8,True,True,False
S0188,24200188,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,5.44,5.54,5.54,5.8,-0.1,43.0,48.2,51.8,44.8,42.9,stable,0.76,74.2,71.3,declining,2,17,0.29,74.9,3,0,3,1,0,3.0,0.8,0.76,stable,overdue,7040,61,True,False,0,True,False,False
S0188,24200188,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,5.34,5.74,6.05,6.19,-0.71,26.0,28.9,29.9,34.6,30.8,declining,0.7,71.6,67.4,declining,1,15,0.33,69.8,4,3,4,1,1,0.25,0.71,0.75,stable,overdue,30989,18,True,False,0,True,True,False
S0188,24200188,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,5.54,5.9,6.11,6.14,-0.58,55.8,57.3,56.8,62.1,60.6,declining,0.81,73.1,69.5,declining,0,16,0.3,72.5,3,4,6,0,1,-0.2,0.79,0.83,stable,paid,0,0,False,False,0,True,True,False
S0188,24200188,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,5.62,5.87,5.96,6.0,-0.34,46.5,44.8,46.0,58.6,51.5,declining,0.77,69.0,68.2,stable,3,22,0.32,67.6,1,3,5,1,1,-0.5,0.81,0.79,stable,paid,0,0,False,False,0,True,True,False
S0188,24200188,2024,2026-27,5,6,DEPT_ECE,2024,A,current,5.76,5.99,6.39,6.48,-0.63,38.9,37.0,42.0,45.5,39.4,declining,0.84,74.8,72.6,declining,0,16,0.27,75.4,1,1,1,0,1,0.0,0.82,0.81,stable,paid,0,0,False,False,0,True,True,False
S0189,24200189,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,5.65,5.61,5.29,5.24,0.36,47.5,62.2,56.3,47.0,46.4,improving,0.59,63.0,59.8,declining,7,22,0.4,59.1,1,0,1,0,0,1.0,0.67,0.61,stable,paid,0,0,False,False,0,False,False,False
S0189,24200189,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,5.12,5.32,5.61,5.56,-0.49,38.5,30.8,33.5,41.6,36.1,declining,0.59,62.5,62.1,stable,3,23,0.38,62.7,2,1,2,2,1,0.5,0.56,0.58,stable,paid,0,0,False,False,0,True,True,False
S0189,24200189,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,4.98,5.25,5.22,5.0,-0.25,37.1,37.1,24.7,37.1,40.7,stable,0.57,64.2,63.9,stable,3,27,0.36,65.1,2,2,2,2,1,0.0,0.55,0.56,stable,paid,0,0,False,False,0,True,True,False
S0189,24200189,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,5.7,5.78,6.18,6.16,-0.48,48.8,46.2,65.2,56.6,53.0,declining,0.67,58.7,55.9,declining,5,22,0.44,58.9,1,2,3,1,1,-0.33,0.7,0.68,stable,paid,0,0,False,True,5,True,True,False
S0189,24200189,2024,2026-27,5,6,DEPT_ECE,2024,A,current,4.97,4.71,4.6,5.1,0.37,41.8,38.2,42.9,42.0,46.5,improving,0.62,64.7,64.1,stable,1,21,0.36,64.9,1,1,3,1,1,0.0,0.6,0.59,stable,paid,0,0,False,False,0,True,True,False
S0190,24200190,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,8.98,9.0,9.32,9.55,-0.34,72.8,82.1,71.6,89.6,78.3,declining,0.77,65.7,67.3,improving,1,19,0.33,65.2,0,0,0,0,0,0.0,0.72,0.77,stable,paid,0,0,False,False,0,True,False,False
S0190,24200190,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,8.61,8.97,9.51,9.58,-0.9,71.0,71.7,73.1,81.5,73.6,declining,0.67,69.2,64.0,declining,2,19,0.36,65.2,0,0,2,0,0,0.0,0.72,0.71,stable,paid,0,0,False,False,0,True,False,False
S0190,24200190,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,8.98,8.97,9.14,9.04,-0.17,79.2,73.9,83.9,79.3,76.5,stable,0.74,65.9,65.5,stable,2,20,0.35,67.1,0,0,1,0,0,0.0,0.71,0.75,stable,paid,0,0,False,False,0,False,False,False
S0190,24200190,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,8.55,8.42,8.42,8.53,0.13,60.9,62.8,64.2,63.5,72.8,stable,0.73,59.3,55.4,declining,8,27,0.45,58.3,0,0,2,0,0,0.0,0.74,0.75,stable,paid,0,0,False,True,8,False,False,False
S0190,24200190,2024,2026-27,5,6,DEPT_ECE,2024,A,current,8.65,8.57,8.39,8.19,0.26,74.5,66.2,77.9,74.3,73.4,improving,0.78,60.4,58.8,declining,11,22,0.41,57.7,0,0,2,0,0,0.0,0.79,0.75,stable,paid,0,0,False,False,0,False,False,False
S0191,24200191,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,7.19,7.0,7.36,7.33,-0.16,57.3,54.0,58.7,69.0,60.0,stable,0.58,77.2,76.2,declining,2,16,0.24,76.6,0,0,0,0,0,0.0,0.64,0.6,stable,overdue,34679,45,True,False,0,False,False,False
S0191,24200191,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.37,6.97,6.7,6.57,0.66,55.8,50.2,42.9,62.3,52.0,improving,0.56,81.1,79.7,declining,0,10,0.2,81.3,0,0,1,0,0,0.0,0.52,0.56,stable,paid,0,0,False,False,0,False,False,False
S0191,24200191,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,7.73,7.68,7.78,7.67,-0.06,65.2,65.4,70.3,77.4,62.8,stable,0.49,81.3,82.5,improving,3,13,0.18,82.5,0,0,1,0,0,0.0,0.49,0.52,stable,overdue,43592,14,True,False,0,False,False,False
S0191,24200191,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,7.58,7.75,7.56,7.44,0.02,64.9,62.5,67.2,62.6,71.2,stable,0.44,77.3,77.1,stable,3,12,0.23,76.5,0,0,2,0,0,0.0,0.48,0.52,stable,paid,0,0,False,False,0,False,False,False
S0191,24200191,2024,2026-27,5,6,DEPT_ECE,2024,A,current,7.66,7.83,7.81,7.96,-0.15,55.3,45.4,70.9,55.3,64.3,stable,0.52,76.0,79.6,improving,1,15,0.2,76.3,0,0,2,0,0,0.0,0.45,0.54,stable,pending,778,0,True,False,0,False,False,False
S0192,24200192,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,8.0,8.23,8.0,8.03,-0.0,62.8,60.8,64.3,63.1,61.9,stable,0.39,71.4,68.6,declining,0,17,0.31,68.0,0,0,2,0,0,0.0,0.4,0.39,declining,paid,0,0,False,False,0,False,False,True
S0192,24200192,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.57,7.48,7.42,7.41,0.15,55.6,56.5,50.3,58.5,53.3,stable,0.47,72.2,67.7,declining,1,14,0.32,70.3,1,0,3,0,0,1.0,0.39,0.44,declining,overdue,17329,31,True,False,0,False,False,True
S0192,24200192,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,8.25,8.09,8.29,8.15,-0.04,63.4,61.7,56.6,60.7,76.4,stable,0.42,71.4,77.8,improving,2,17,0.22,73.2,0,1,1,0,0,-0.5,0.42,0.46,stable,paid,0,0,False,False,0,False,False,False
S0192,24200192,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,7.61,7.79,7.92,7.94,-0.31,62.5,60.1,77.0,62.6,67.0,declining,0.38,73.4,76.5,improving,2,15,0.24,75.4,0,0,2,0,0,0.0,0.41,0.39,declining,paid,0,0,False,False,0,True,False,True
S0192,24200192,2024,2026-27,5,6,DEPT_ECE,2024,A,current,7.71,7.58,7.85,7.62,-0.15,57.0,55.3,61.7,65.4,64.1,stable,0.45,70.1,72.6,improving,1,18,0.27,68.6,0,0,1,0,0,0.0,0.39,0.39,declining,paid,0,0,False,False,0,False,False,True
S0193,24200193,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,7.82,8.01,7.93,7.75,-0.11,60.5,60.8,52.8,68.9,58.4,stable,0.77,93.6,94.2,stable,0,6,0.06,92.9,0,0,0,0,0,0.0,0.84,0.75,stable,paid,0,0,False,False,0,False,False,False
S0193,24200193,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.71,7.81,8.01,7.67,-0.3,76.7,77.2,82.2,90.5,93.7,declining,0.68,93.7,96.7,improving,3,7,0.03,94.9,0,0,0,0,0,0.0,0.71,0.75,stable,paid,0,0,False,False,0,True,False,False
S0193,24200193,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,8.19,8.33,8.58,8.55,-0.39,69.7,73.6,73.2,69.5,78.5,declining,0.84,92.0,91.5,stable,3,6,0.09,90.4,0,0,0,0,0,0.0,0.73,0.77,stable,paid,0,0,False,False,0,True,False,False
S0193,24200193,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,8.0,8.09,8.25,8.35,-0.25,64.8,69.3,57.2,68.2,67.8,declining,0.84,91.4,88.4,declining,3,3,0.12,88.1,0,0,0,0,0,0.0,0.82,0.81,stable,paid,0,0,False,False,0,True,False,False
S0193,24200193,2024,2026-27,5,6,DEPT_ECE,2024,A,current,7.85,7.83,7.73,7.42,0.11,71.1,71.2,67.4,75.2,72.4,stable,0.77,92.5,95.4,improving,0,4,0.05,91.8,0,0,1,0,0,0.0,0.82,0.8,stable,paid,0,0,False,False,0,False,False,False
S0194,24200194,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,6.96,7.04,6.86,6.97,0.1,47.5,40.2,46.3,49.0,47.7,stable,0.73,80.2,78.7,declining,0,14,0.21,77.6,0,0,1,0,0,0.0,0.74,0.72,stable,paid,0,0,False,False,0,False,False,False
S0194,24200194,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.24,7.38,7.41,7.31,-0.16,60.3,59.0,58.2,66.9,51.3,stable,0.68,81.9,80.6,declining,3,9,0.19,80.4,0,0,2,0,0,0.0,0.71,0.71,stable,paid,0,0,False,False,0,False,False,False
S0194,24200194,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,7.15,7.4,7.89,7.75,-0.74,57.9,61.2,46.6,58.1,59.3,declining,0.72,76.7,77.1,stable,1,14,0.23,75.9,0,0,0,0,0,0.0,0.74,0.72,stable,paid,0,0,False,False,0,True,False,False
S0194,24200194,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,6.63,6.78,6.83,6.93,-0.21,52.9,50.0,64.0,60.0,49.5,stable,0.71,83.0,81.2,declining,0,12,0.19,80.5,0,0,2,0,0,0.0,0.75,0.7,stable,paid,0,0,False,False,0,False,False,False
S0194,24200194,2024,2026-27,5,6,DEPT_ECE,2024,A,current,6.58,6.86,7.0,7.15,-0.42,53.5,56.2,54.4,58.8,44.4,declining,0.66,83.4,87.8,improving,0,10,0.12,84.1,0,0,2,0,0,0.0,0.67,0.69,stable,paid,0,0,False,False,0,True,False,False
S0195,24200195,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,7.42,7.4,7.24,7.59,0.18,67.9,64.3,68.6,60.9,70.0,stable,0.33,93.9,97.1,improving,1,10,0.03,97.1,0,0,2,0,0,0.0,0.32,0.37,declining,paid,0,0,False,False,0,False,False,True
S0195,24200195,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.24,7.19,7.52,7.45,-0.28,66.1,69.8,74.6,66.1,70.4,declining,0.37,91.9,88.1,declining,3,6,0.12,87.7,0,0,2,0,0,0.0,0.37,0.38,declining,overdue,42895,68,True,False,0,True,False,True
S0195,24200195,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,7.33,7.47,7.5,7.56,-0.17,54.4,60.0,48.7,61.2,60.6,stable,0.36,93.8,97.3,improving,0,5,0.03,93.4,0,0,0,0,0,0.0,0.36,0.36,declining,overdue,22083,59,True,False,0,False,False,True
S0195,24200195,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,7.55,7.36,7.47,7.52,0.08,58.4,56.4,66.1,62.3,58.9,stable,0.37,90.8,92.3,improving,0,8,0.08,91.8,0,0,1,0,0,0.0,0.34,0.34,declining,paid,0,0,False,False,0,False,False,True
S0195,24200195,2024,2026-27,5,6,DEPT_ECE,2024,A,current,7.04,6.49,6.59,6.59,0.45,56.4,71.6,63.5,64.6,70.6,improving,0.34,89.5,93.0,improving,1,7,0.07,90.9,0,0,0,2,0,0.0,0.33,0.33,declining,paid,0,0,False,False,0,False,False,True
S0196,24200196,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,6.69,6.56,6.19,6.0,0.5,54.5,49.4,50.4,57.7,53.8,improving,0.55,83.2,76.3,declining,0,11,0.24,79.1,0,0,2,0,0,0.0,0.59,0.58,stable,paid,0,0,False,False,0,False,False,False
S0196,24200196,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.13,7.0,7.09,6.79,0.03,66.0,68.8,67.2,72.6,69.0,stable,0.54,88.6,87.3,declining,1,7,0.13,88.5,0,0,0,0,0,0.0,0.49,0.55,stable,paid,0,0,False,False,0,False,False,False
S0196,24200196,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,7.09,7.41,7.43,7.33,-0.35,50.3,50.0,55.2,54.3,49.2,declining,0.55,88.6,89.9,improving,0,6,0.1,85.5,1,0,2,0,0,1.0,0.56,0.55,stable,paid,0,0,False,False,0,True,False,False
S0196,24200196,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,6.89,6.98,7.3,7.48,-0.41,61.2,58.1,53.0,69.7,64.0,declining,0.59,76.8,78.7,improving,1,16,0.21,76.3,1,1,3,0,1,0.0,0.61,0.59,stable,paid,0,0,False,False,0,True,True,False
S0196,24200196,2024,2026-27,5,6,DEPT_ECE,2024,A,current,6.98,6.8,6.85,6.66,0.13,64.1,54.9,64.3,66.8,62.3,stable,0.6,87.2,87.3,stable,0,6,0.13,87.3,0,1,2,0,0,-0.5,0.65,0.59,stable,paid,0,0,False,False,0,False,False,False
S0197,24200197,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,6.94,6.96,6.83,6.63,0.11,66.4,65.6,56.8,67.2,69.1,stable,0.62,88.2,87.2,stable,2,4,0.13,86.6,0,0,2,0,0,0.0,0.56,0.53,stable,paid,0,0,False,False,0,False,False,False
S0197,24200197,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,6.72,6.8,7.01,7.19,-0.29,61.8,60.5,54.3,78.7,55.6,declining,0.42,94.4,92.1,declining,2,3,0.08,93.3,0,0,1,0,0,0.0,0.52,0.5,stable,paid,0,0,False,False,0,True,False,False
S0197,24200197,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,7.15,7.11,7.17,7.28,-0.02,61.7,58.3,66.0,58.1,53.6,stable,0.5,93.3,87.3,declining,1,8,0.13,91.1,0,0,2,0,0,0.0,0.51,0.52,stable,pending,1408,0,True,False,0,False,False,False
S0197,24200197,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,7.0,6.96,7.14,6.99,-0.14,49.9,52.2,47.0,54.9,48.0,stable,0.52,88.3,85.0,declining,3,6,0.15,88.5,0,0,2,0,0,0.0,0.46,0.49,stable,paid,0,0,False,False,0,False,False,False
S0197,24200197,2024,2026-27,5,6,DEPT_ECE,2024,A,current,6.87,6.73,6.73,6.73,0.14,50.2,42.5,41.6,57.5,56.8,stable,0.5,86.9,84.7,declining,0,8,0.15,87.7,0,0,0,0,0,0.0,0.45,0.48,stable,overdue,22563,28,True,False,0,False,False,False
S0198,24200198,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,7.9,7.99,8.12,7.9,-0.22,61.3,59.5,60.8,67.5,60.5,stable,0.54,87.1,82.3,declining,1,8,0.18,87.0,0,0,2,0,0,0.0,0.54,0.5,stable,paid,0,0,False,False,0,False,False,False
S0198,24200198,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.47,7.44,7.72,7.56,-0.25,61.7,61.7,63.2,75.6,71.5,stable,0.47,92.7,91.2,declining,2,4,0.09,93.1,0,0,1,0,0,0.0,0.47,0.47,stable,paid,0,0,False,False,0,False,False,False
S0198,24200198,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,7.99,8.15,8.51,8.37,-0.52,63.2,56.6,59.2,76.1,63.1,declining,0.52,93.8,88.9,declining,0,4,0.11,90.5,0,0,0,0,0,0.0,0.44,0.48,stable,paid,0,0,False,False,0,True,False,False
S0198,24200198,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,8.06,8.01,8.15,8.15,-0.09,58.9,63.8,59.0,57.0,54.3,stable,0.5,91.0,88.2,declining,2,8,0.12,89.7,0,0,2,0,0,0.0,0.41,0.45,declining,pending,2224,0,True,False,0,False,False,True
S0198,24200198,2024,2026-27,5,6,DEPT_ECE,2024,A,current,8.0,7.74,7.62,7.75,0.37,62.4,63.9,52.9,63.4,66.2,improving,0.31,85.1,83.4,declining,1,10,0.17,84.4,0,0,1,0,0,0.0,0.45,0.4,declining,paid,0,0,False,False,0,False,False,True
S0199,24200199,2024,2021-22,1,6,DEPT_ECE,2024,A,historical,7.64,7.46,7.7,7.53,-0.05,52.4,56.0,53.7,56.9,50.8,stable,0.67,97.3,99.0,improving,2,3,0.01,97.7,0,0,2,0,0,0.0,0.63,0.72,stable,paid,0,0,False,False,0,False,False,False
S0199,24200199,2024,2022-23,2,6,DEPT_ECE,2024,A,historical,7.73,7.7,7.53,7.1,0.2,64.3,71.3,59.1,69.2,62.5,stable,0.73,99.0,98.2,stable,3,0,0.02,99.0,1,0,2,0,0,1.0,0.7,0.77,stable,paid,0,0,False,False,0,False,False,False
S0199,24200199,2024,2023-24,3,6,DEPT_ECE,2024,A,historical,7.67,7.54,7.55,7.72,0.12,62.1,61.4,59.8,66.5,64.3,stable,0.81,97.8,95.9,declining,0,4,0.04,96.5,1,1,3,0,1,0.0,0.74,0.77,stable,paid,0,0,False,False,0,False,True,False
S0199,24200199,2024,2024-25,4,6,DEPT_ECE,2024,A,historical,7.51,7.4,7.55,7.32,-0.04,63.6,66.7,69.5,74.5,70.3,stable,0.77,96.1,97.6,improving,0,5,0.02,97.3,0,1,2,0,0,-0.5,0.72,0.72,stable,paid,0,0,False,False,0,False,False,False
